CNPJ_CIA,CD_CVM,DT_REFER,DT_INI_EXERC,DT_FIM_EXERC,DENOM_CIA,VERSAO,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,COLUNA_DF,source_file
60.872.504/0001-23,19348,2021-12-31,2021-01-01,2021-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.01,ON,2.72,NA,dfp_cia_aberta_DRE_con_2021.csv
60.872.504/0001-23,19348,2021-12-31,2021-01-01,2021-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.02,PN,2.72,NA,dfp_cia_aberta_DRE_con_2021.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01,Receitas da Intermediação Financeira,283372000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.01,Receitas de Juros e Similares,190273000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.02,Resultado de Ativos e Passivos Financeiros ao Valor Justo por meio do Resultado,34173000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.03,Ajuste ao Valor Justo de Ativos e Passivos Financeiros,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.04,Resultado de Operações de Câmbio e Variação Cambial de Transações no Exterior,1280000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.05,Receitas de Prestação de Serviços e Tarifas Bancárias,46378000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.06,Resultado de Op de Seguros e Prev Privada antes das Desp com Sinistros e de Comercialização,5938000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.07,Outras Receitas,5330000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02,Despesas da Intermediação Financeira,-167802000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.01,Despesas de Juros e Rendimentos,-138515000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.02,(Perda) Esperada com Operações de Crédito e Arrendamento Mercantil Financeiro,-28150000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.03,"(Perda) Esperada com demais Ativos Financeiros, líquida",413000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.04,(Despesas) / Recuperação de Sinistros,-1550000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.03,Resultado Bruto Intermediação Financeira,115570000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04,Outras Despesas/Receitas Operacionais,-78037000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.01,Receitas de Prestação de Serviços,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.02,Despesas de Pessoal,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.03,Outras Despesas Administrativas,-69164000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.03.01,Despesas Gerais e Administrativas,-69164000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.04,Despesas Tributárias,-9545000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.05,Outras Receitas Operacionais,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.06,Outras Despesas Operacionais,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.07,Resultado da Equivalência Patrimonial,672000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.05,Resultado Antes dos Tributos sobre o Lucro,37533000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,-6796000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06.01,Corrente,-6595000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06.02,Diferido,-201000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.07,Resultado Líquido das Operações Continuadas,30737000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08,Resultado Líquido das Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09,Lucro/Prejuízo Consolidado do Período,30737000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09.01,Atribuído a Sócios da Empresa Controladora,29702000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09.02,Atribuído a Sócios Não Controladores,1035000,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99,Lucro por Ação - (R$ / Ação),12.08,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01,Lucro Básico por Ação,6.06,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01.01,ON,3.03,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01.02,PN,3.03,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02,Lucro Diluído por Ação,6.02,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.01,ON,3.01,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2022-12-31,2022-01-01,2022-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.02,PN,3.01,NA,dfp_cia_aberta_DRE_con_2022.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01,Receitas da Intermediação Financeira,313221000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.01,Receitas de Juros e Similares,222385000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.02,Resultado de Ativos e Passivos Financeiros ao Valor Justo por meio do Resultado,29145000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.03,Ajuste ao Valor Justo de Ativos e Passivos Financeiros,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.04,Resultado de Operações de Câmbio e Variação Cambial de Transações no Exterior,4432000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.05,Receitas de Prestação de Serviços e Tarifas Bancárias,45731000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.06,Resultado de Contratos de Seguro e Previdência Privada,6613000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.07,Outras Receitas,4915000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02,Despesas da Intermediação Financeira,-188695000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.01,Despesas de Juros e Similares,-158250000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.02,(Perda) Esperada com Operações de Crédito e Arrendamento Mercantil Financeiro,-31563000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.03,"(Perda) Esperada com demais Ativos Financeiros, líquida",1118000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.04,(Despesas) / Recuperação de Sinistros,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.03,Resultado Bruto Intermediação Financeira,124526000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04,Outras Despesas/Receitas Operacionais,-84826000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.01,Receitas de Prestação de Serviços,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.02,Despesas de Pessoal,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.03,Outras Despesas Administrativas,-75759000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.03.01,Despesas Gerais e Administrativas,-75759000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.04,Despesas Tributárias,-9987000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.05,Outras Receitas Operacionais,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.06,Outras Despesas Operacionais,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.04.07,Resultado da Equivalência Patrimonial,920000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.05,Resultado Antes dos Tributos sobre o Lucro,39700000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,-5823000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06.01,Corrente,-8685000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.06.02,Diferido,2862000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.07,Resultado Líquido das Operações Continuadas,33877000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08,Resultado Líquido das Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.08.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09,Lucro/Prejuízo Consolidado do Período,33877000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09.01,Atribuído a Sócios da Empresa Controladora,33105000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.09.02,Atribuído a Sócios Não Controladores,772000,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99,Lucro por Ação - (R$ / Ação),13.48,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01,Lucro Básico por Ação,6.76,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01.01,ON,3.38,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.01.02,PN,3.38,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02,Lucro Diluído por Ação,6.72,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.01,ON,3.36,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2023-12-31,2023-01-01,2023-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.99.02.02,PN,3.36,NA,dfp_cia_aberta_DRE_con_2023.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01,Receitas da Intermediação Financeira,335328000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.01,Receitas de Juros e Similares,242258000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.02,Resultado de Ativos e Passivos Financeiros ao Valor Justo por meio do Resultado,32011000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.03,Ajuste ao Valor Justo de Ativos e Passivos Financeiros,0,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.04,Resultado de Operações de Câmbio e Variação Cambial de Transações no Exterior,-3143000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.05,Receitas de Prestação de Serviços e Tarifas Bancárias,47071000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.06,Resultado de Contratos de Seguro e Previdência Privada,6982000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.01.07,Outras Receitas,10149000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02,Despesas da Intermediação Financeira,-199589000,NA,dfp_cia_aberta_DRE_con_2024.csv
60.872.504/0001-23,19348,2024-12-31,2024-01-01,2024-12-31,ITAU UNIBANCO HOLDING S.A.,1,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,3.02.01,Despesas de Juros e Similares,-167278000,NA,dfp_cia_aberta_DRE_con_2024.csv
